Link,Address,Suburb,Beds,Baths,Carpark,Type,Sale Type,Price
https://www.ratemyagent.com.au/real-estate-agency/laing-simmons-oatlands-carlingford/property-listings/103-11-boundary-road-carlingford-afwr5i,103/11 Boundary Road,Carlingford NSW 2118,1,1,1,Unit,Sold by Private Sale  on 24 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-crows-nest/property-listings/33-shepherd-road-artarmon-afxe9b,33 Shepherd Road,Artarmon NSW 2064,4,2,2,House,Sold by Private Sale  on 24 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/manor-real-estate/property-listings/45-midlands-terrace-stanhope-gardens-afxk7i,45 Midlands Terrace,Stanhope Gardens NSW 2768,4,2,2,House,Sold by Private Sale  on 24 Jan 2022,"$1,260,000"
https://www.ratemyagent.com.au/real-estate-agency/new-venture-property-group/property-listings/a407-129-jerralong-drive-schofields-afz19r,A407/129 Jerralong Drive,Schofields NSW 2762,1,1,1,Apartment,Sold by Private Sale  on 24 Jan 2022,"$435,000"
https://www.ratemyagent.com.au/real-estate-agency/demians-estate-agents/property-listings/10-pratia-court-voyager-point-afse2o,10 Pratia Court,Voyager Point NSW 2172,4,2,2,House,Sold by Private Sale  on 24 Jan 2022,"$1,550,000"
https://www.ratemyagent.com.au/real-estate-agency/belle-property-blue-mountains/property-listings/1-yanko-avenue-wentworth-falls-afp4bs,1 Yanko Avenue,Wentworth Falls NSW 2782,3,2,1,House,Sold by Private Sale  on 24 Jan 2022,"$1,665,000"
https://www.ratemyagent.com.au/real-estate-agency/cunninghams-balgowlah/property-listings/16a-innes-road-manly-vale-afxga2,16A Innes Road,Manly Vale NSW 2093,3,1,2,House,Sold by Auction  on 24 Jan 2022,"$2,350,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-ay-realty-chatswood/property-listings/12-25-best-street-lane-cove-afxfy9,12/25 Best Street,Lane Cove NSW 2066,2,1,1,Apartment,Sold by Private Sale  on 24 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/highland-project-marketing-pty-ltd/property-listings/426-10-free-settlers-drive-kellyville-ag0ah9,426/10 Free Settlers Drive,Kellyville NSW 2155,2,2,2,Apartment,Sold by Private Sale  on 24 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/pace-property-agents/property-listings/47-augusta-street-condell-park-afy97o,47 Augusta Street,Condell Park NSW 2200,3,3,4,Semi-detached,Sold by Private Sale  on 24 Jan 2022,"$1,130,000"
https://www.ratemyagent.com.au/real-estate-agency/clarke-humel-property/property-listings/1-montauban-ave-seaforth-afzoju,1 Montauban Ave,Seaforth NSW 2092,3,1,1,House,Sold by Private Sale  on 24 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/raine-horne-bardwell-park-kingsgrove/property-listings/109-86-bonar-st-wolli-creek-afscrw,109/86 Bonar St,Wolli Creek NSW 2205,2,2,1,Apartment,Sold by Private Sale  on 24 Jan 2022,"$720,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-ay-realty-chatswood/property-listings/6-14-16-freeman-rd-chatswood-afwswc,6/14-16 Freeman Rd,Chatswood NSW 2067,2,2,1,Apartment,Sold by Private Sale  on 24 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/raine-horne-bella-vista/property-listings/12-amberlea-street-glenwood-afvfjr,12 Amberlea Street,Glenwood NSW 2768,3,2,2,House,Sold by Private Sale  on 24 Jan 2022,"$1,381,000"
https://www.ratemyagent.com.au/real-estate-agent/anthony-graham-ia621/sales/overview,26 Twickenham Ave,Cambridge Park NSW 2747,3,1,1,House,Sold by Private Sale  on 24 Jan 2022,"$782,500"
https://www.ratemyagent.com.au/real-estate-agency/focus-estate-agents/property-listings/44-frogmore-street-mascot-afrj4c,44 Frogmore Street,Mascot NSW 2020,6,2,2,House,Sold by Private Sale  on 24 Jan 2022,"$1,720,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white/property-listings/3b-23-thornton-street-darling-point-afvz9h,3b/23 Thornton Street,Darling Point NSW 2027,2,1,1,House,Sold by Private Sale  on 24 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/soames-real-estate-north-shore/property-listings/5-1219-1223-pacific-highway-turramurra-afyil0,5/1219-1223 Pacific Highway,Turramurra NSW 2074,3,2,2,Apartment,Sold by Private Sale  on 24 Jan 2022,"$1,340,000"
https://www.ratemyagent.com.au/real-estate-agency/boka-real-estate/property-listings/10-berry-road-prestons-afttz3,10 Berry Road,Prestons NSW 2170,3,2,1,House,Sold by Private Sale  on 24 Jan 2022,"$796,000"
https://www.ratemyagent.com.au/real-estate-agency/agents-co-property-group/property-listings/4-37-midway-drive-maroubra-afrwqq,4/37 Midway Drive,Maroubra NSW 2035,1,1,1,Apartment,Sold by Private Sale  on 24 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/1st-city-real-estate-group/property-listings/1-32-bellevue-rd-bellevue-hill-afs3eu,1/32 Bellevue Rd,Bellevue Hill NSW 2023,1,1,,Apartment,Sold by Private Sale  on 24 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/pace-property-agents/property-listings/7-63-broadway-punchbowl-aftspc,7/63 Broadway,Punchbowl NSW 2196,3,1,2,Apartment,Sold by Private Sale  on 24 Jan 2022,"$548,000"
https://www.ratemyagent.com.au/real-estate-agency/prudential-real-estate-campbelltown/property-listings/156-meadows-road-mount-pritchard-afw018,156 Meadows Road,Mount Pritchard NSW 2170,6,2,1,House,Sold by Private Sale  on 24 Jan 2022,"$860,000"
https://www.ratemyagent.com.au/real-estate-agency/wiseberry-acclaim-prestons/property-listings/41-mcguiness-avenue-middleton-grange-afw9he,41 McGuiness Avenue,Middleton Grange NSW 2171,3,2,2,House,Sold by Private Sale  on 24 Jan 2022,"$1,000,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-unlimited-north-bondi/property-listings/45-80-elizabeth-bay-road-elizabeth-bay-aftj8k,45/80 Elizabeth Bay Road,Elizabeth Bay NSW 2011,1,1,1,Apartment,Sold by Private Sale  on 24 Jan 2022,"$585,000"
https://www.ratemyagent.com.au/real-estate-agent/damon-shen-ip920/sales/overview,1806/150 Pacific Highway,North Sydney NSW 2060,1,1,1,Apartment,Sold by Private Sale  on 24 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/linden-wise/property-listings/40-kingsburgh-parkway-maraylya-afu4gc,40 Kingsburgh Parkway,Maraylya NSW 2765,4,2,2,House,Sold by Private Sale  on 24 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/century-21-city-quarter/property-listings/340-303-307-castlereagh-street-haymarket-afkc5b,340/303-307 Castlereagh Street,Haymarket NSW 2000,2,2,1,Apartment,Sold by Private Sale  on 24 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-wahroonga/property-listings/100-junction-road-wahroonga-afwugl,100 Junction Road,Wahroonga NSW 2076,3,2,2,House,Sold by Auction  on 24 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/wiseberry-bankstown/property-listings/19-14-white-avenue-bankstown-aftaxu,19/14 White Avenue,Bankstown NSW 2200,3,2,2,Apartment,Sold by Private Sale  on 24 Jan 2022,"$595,000"
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-parramatta/property-listings/108-31c-garfield-street-wentworthville-afrxk5,108/31C Garfield Street,Wentworthville NSW 2145,2,2,1,Apartment,Sold by Private Sale  on 24 Jan 2022,"$570,000"
https://www.ratemyagent.com.au/real-estate-agency/australia-solution-centre-pty-ltd/property-listings/b207-2-pymble-avenue-pymble-afxl0t,B207/2 Pymble Avenue,Pymble NSW 2073,3,2,2,Apartment,Sold by Private Sale  on 24 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-parramatta/property-listings/7-9-mahony-rd-constitution-hill-afxwsh,7/9 Mahony Rd,Constitution Hill NSW 2145,2,1,1,Villa,Sold by Private Sale  on 24 Jan 2022,"$632,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-eastern-beaches/property-listings/20-cuthbert-st-queens-park-afxwt7,20 Cuthbert St,Queens Park NSW 2022,3,2,,House,Sold by Private Sale  on 24 Jan 2022,"$3,200,000"
https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-casula/property-listings/49-venezia-street-prestons-aft81q,49 Venezia Street,Prestons NSW 2170,5,3,2,House,Sold by Private Sale  on 24 Jan 2022,"$1,150,000"
https://www.ratemyagent.com.au/real-estate-agency/cunninghams-balgowlah/property-listings/9-4-fairway-cl-manly-vale-afzwmx,9/4 Fairway Cl,Manly Vale NSW 2093,2,1,1,Apartment,Sold by Private Sale  on 24 Jan 2022,"$990,000"
https://www.ratemyagent.com.au/real-estate-agency/dukes-estate-agents-penrith/property-listings/2-11-calver-avenue-mount-riverview-afy01t,2/11 Calver Avenue,Mount Riverview NSW 2774,4,2,2,Duplex,Sold by Private Sale  on 24 Jan 2022,"$1,025,000"
https://www.ratemyagent.com.au/real-estate-agent/michael-hai-min-yin-fq066/sales/overview,17/74-80 Woniora Road,Hurstville NSW 2220,2,1,1,Apartment,Sold by Private Sale  on 24 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-mona-vale/property-listings/20-foxall-st-elanora-heights-aftnpa,20 Foxall St,Elanora Heights NSW 2101,5,3,2,House,Sold by Private Sale  on 24 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-mona-vale/property-listings/20-foxall-st-elanora-heights-aftnpa,20 Foxall St,Elanora Heights NSW 2101,5,3,2,House,Sold by Private Sale  on 24 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/century-21-advantage/property-listings/1-bijiji-street-pendle-hill-afwnb7,1 Bijiji Street,Pendle Hill NSW 2145,4,3,2,House,Sold by Auction  on 24 Jan 2022,"$1,250,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-eastern-beaches/property-listings/2-268-carrington-road-randwick-afspau,2/268 Carrington Road,Randwick NSW 2031,2,1,1,Apartment,Sold by Private Sale  on 24 Jan 2022,"$1,150,000"
https://www.ratemyagent.com.au/real-estate-agency/1st-city-real-estate-group/property-listings/4-607-old-south-head-road-rose-bay-afmubd,4/607 Old South Head Road,Rose Bay NSW 2029,3,3,2,Apartment,Sold by Private Sale  on 24 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/capital-first-real-estate/property-listings/803-24-dressler-court-merrylands-afptr4,803/24 Dressler Court,Merrylands NSW 2160,1,1,,Apartment,Sold by Auction  on 24 Jan 2022,"$355,000"
https://www.ratemyagent.com.au/real-estate-agency/stone-real-estate-parramatta/property-listings/37-16-kilmore-st-kellyville-ridge-afqfys,37/16 Kilmore St,Kellyville Ridge NSW 2155,1,1,1,Apartment,Sold by Private Sale  on 24 Jan 2022,"$500,000"
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-wahroonga/property-listings/17-lockerbie-road-thornleigh-afwpez,17 Lockerbie Road,Thornleigh NSW 2120,4,2,1,House,Sold by Auction  on 24 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-st-marys-diamantidis-group/property-listings/7-32-lethbridge-avenue-werrington-afwny2,7/32 Lethbridge Avenue,Werrington NSW 2747,3,2,2,Townhouse,Sold by Private Sale  on 23 Jan 2022,"$576,000"
https://www.ratemyagent.com.au/real-estate-agency/laing-simmons-miranda/property-listings/59f-5-29-wandella-road-miranda-aft9ed,59F/5-29 Wandella Road,Miranda NSW 2228,2,1,1,Apartment,Sold by Private Sale  on 23 Jan 2022,"$720,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-macarthur-group-ingleburn/property-listings/15-73-sovereign-circuit-glenfield-afvzef,15/73 Sovereign Circuit,Glenfield NSW 2167,3,2,1,House,Sold by Private Sale  on 23 Jan 2022,"$695,000"
https://www.ratemyagent.com.au/real-estate-agency/chidiac-realty/property-listings/58-18-edgewood-crescent-cabarita-afyqwm,58/18 Edgewood Crescent,Cabarita NSW 2137,3,2,2,Apartment,Sold by Private Sale  on 23 Jan 2022,"$2,350,000"
https://www.ratemyagent.com.au/real-estate-agency/richardson-wrench-campbelltown/property-listings/6-11-arbroath-place-st-andrews-afw5hi,6/11 Arbroath Place,St Andrews NSW 2566,3,1,1,Townhouse,Sold by Private Sale  on 23 Jan 2022,"$495,000"
https://www.ratemyagent.com.au/real-estate-agency/russ-real-estate/property-listings/19-506-512-president-avenue-sutherland-afss4h,19/506-512 President Avenue,Sutherland NSW 2232,2,1,1,Unit,Sold by Private Sale  on 23 Jan 2022,"$720,000"
https://www.ratemyagent.com.au/real-estate-agency/highland-cronulla/property-listings/204-1-foreshore-boulevard-woolooware-aftwbg,204/1 Foreshore Boulevard,Woolooware NSW 2230,2,2,1,Unit,Sold by Private Sale  on 23 Jan 2022,"$940,000"
https://www.ratemyagent.com.au/real-estate-agency/belle-property-neutral-bay/property-listings/128-ben-boyd-road-neutral-bay-afr41w,128 Ben Boyd Road,Neutral Bay NSW 2089,6,3,2,House,Sold by Private Sale  on 23 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/the-property-co-group/property-listings/190a-oyster-bay-road-oyster-bay-afsywg,190A Oyster Bay Road,Oyster Bay NSW 2225,4,2,1,House,Sold by Private Sale  on 23 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/murdoch-lee-estate-agents-castle-hill/property-listings/14-ridgeview-way-cherrybrook-afwslw,14 Ridgeview Way,Cherrybrook NSW 2126,3,2,2,Duplex Semi-detached,Sold by Private Sale  on 23 Jan 2022,"$1,720,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-quakers-hill-the-tesolin-group/property-listings/1-49-meacher-st-mount-druitt-afwjoj,1/49 Meacher St,Mount Druitt NSW 2770,3,1,1,Townhouse,Sold by Private Sale  on 23 Jan 2022,"$608,000"
https://www.ratemyagent.com.au/real-estate-agency/blake-property/property-listings/25-waterview-street-mona-vale-afuqog,25 Waterview Street,Mona Vale NSW 2103,3,2,1,House,Sold by Auction  on 23 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/bresicwhitney-darlinghurst/property-listings/47-1-regent-place-redfern-afxaq3,47/1 Regent Place,Redfern NSW 2016,2,2,1,Apartment,Sold by Auction  on 23 Jan 2022,"$1,200,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-riverwood/property-listings/9-2-short-road-riverwood-afvxyt,9/2 Short Road,Riverwood NSW 2210,3,2,1,Unit,Sold by Private Sale  on 23 Jan 2022,"$708,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-macarthur-group-campbelltown/property-listings/2-birdsville-crescent-leumeah-afuimk,2 Birdsville Crescent,Leumeah NSW 2560,3,1,1,House,Sold by Private Sale  on 23 Jan 2022,"$725,000"
https://www.ratemyagent.com.au/real-estate-agency/purcell-property/property-listings/8-badgery-cres-lawson-afrpox,8 Badgery Cres,Lawson NSW 2783,4,3,2,House,Sold by Private Sale  on 23 Jan 2022,"$1,520,000"
https://www.ratemyagent.com.au/real-estate-agency/first-national-real-estate-collective/property-listings/18-woolshed-place-currans-hill-afufvi,18 Woolshed Place,Currans Hill NSW 2567,5,2,2,House,Sold by Private Sale  on 23 Jan 2022,"$1,110,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-macarthur-group-campbelltown/property-listings/4-glenwari-st-sadleir-afvaj5,4 Glenwari St,Sadleir NSW 2168,3,1,1,House,Sold by Private Sale  on 23 Jan 2022,"$1,080,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-macarthur-group-campbelltown/property-listings/25-conjola-crescent-leumeah-afx93r,25 Conjola Crescent,Leumeah NSW 2560,3,1,2,House,Sold by Private Sale  on 23 Jan 2022,"$885,000"
https://www.ratemyagent.com.au/real-estate-agency/urbane-real-estate/property-listings/28-9-eastbourne-rd-homebush-west-afqph4,28/9 Eastbourne Rd,Homebush West NSW 2140,2,1,1,Apartment,Sold by Private Sale  on 23 Jan 2022,"$545,000"
https://www.ratemyagent.com.au/real-estate-agency/belle-property-st-george/property-listings/8-4-rawson-street-rockdale-afsukg,8/4 Rawson Street,Rockdale NSW 2216,1,1,1,Unit,Sold by Private Sale  on 23 Jan 2022,"$421,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-macarthur-group-campbelltown/property-listings/48-springs-road-spring-farm-aftm7k,48 Springs Road,Spring Farm NSW 2570,4,2,2,House,Sold by Private Sale  on 23 Jan 2022,"$870,000"
https://www.ratemyagent.com.au/real-estate-agency/propertyinsideout/property-listings/3-36-virginia-street-rosehill-afci9g,3/36 Virginia Street,Rosehill NSW 2142,2,1,1,Apartment,Sold by Private Sale  on 23 Jan 2022,"$470,000"
https://www.ratemyagent.com.au/real-estate-agency/elders-real-estate-toongabbie/property-listings/12-daley-st-pendle-hill-afuph5,12 Daley St,Pendle Hill NSW 2145,3,2,1,Duplex Semi-detached,Sold by Private Sale  on 23 Jan 2022,"$900,000"
https://www.ratemyagent.com.au/real-estate-agency/richardson-wrench-marrickville/property-listings/14-7-cecil-street-ashfield-afvz0z,14/7 Cecil Street,Ashfield NSW 2131,1,1,1,Apartment,Sold by Private Sale  on 23 Jan 2022,"$495,000"
https://www.ratemyagent.com.au/real-estate-agency/mcconnell-bourn-lindfield/property-listings/9-loombah-avenue-east-lindfield-aftd0y,9 Loombah Avenue,East Lindfield NSW 2070,4,1,1,House,Sold by Private Sale  on 23 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/stone-real-estate-macarthur/property-listings/11-smith-pl-mount-annan-afsfvf,11 Smith Pl,Mount Annan NSW 2567,4,2,2,House,Sold by Private Sale  on 23 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/move-realty/property-listings/21-tandara-ave-bradbury-afsdjr,21 Tandara Ave,Bradbury NSW 2560,3,1,1,House,Sold by Private Sale  on 23 Jan 2022,"$750,000"
https://www.ratemyagent.com.au/real-estate-agency/trio-property-agency-pty-ltd/property-listings/g07-12-paul-street-zetland-afrkrg,G07/12 Paul Street,Zetland NSW 2017,1,1,,Apartment,Sold by Private Sale  on 23 Jan 2022,"$810,000"
https://www.ratemyagent.com.au/real-estate-agency/doyle-spillane/property-listings/1-3-francis-street-dee-why-afxlzj,1/3 Francis Street,Dee Why NSW 2099,2,1,1,Apartment,Sold by Private Sale  on 23 Jan 2022,"$747,000"
https://www.ratemyagent.com.au/real-estate-agency/gavan-property-group-pty-ltd/property-listings/108a-holt-rd-taren-point-afsmcr,108a Holt Rd,Taren Point NSW 2229,4,3,4,House,Sold by Private Sale  on 23 Jan 2022,"$2,300,000"
https://www.ratemyagent.com.au/real-estate-agency/carpenter-partners/property-listings/19-57-jacaranda-avenue-bradbury-afwhkw,19/57 Jacaranda Avenue,Bradbury NSW 2560,2,1,1,Unit,Sold by Private Sale  on 23 Jan 2022,"$320,000"
https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-greystanes/property-listings/13-bainton-pl-doonside-afindi,13 Bainton Pl,Doonside NSW 2767,3,1,1,House,Sold by Private Sale  on 23 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/harcourts-the-property-people/property-listings/23-110-kellicar-road-campbelltown-aftxf2,23/110 Kellicar Road,Campbelltown NSW 2560,1,1,1,Apartment,Sold by Private Sale  on 23 Jan 2022,"$435,000"
https://www.ratemyagent.com.au/real-estate-agency/raine-horne-double-bay/property-listings/130-murriverie-road-north-bondi-afs763,130 Murriverie Road,North Bondi NSW 2026,5,5,3,House,Sold by Private Sale  on 23 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-crows-nest/property-listings/47-54-christie-street-st-leonards-afy3el,47/54 Christie Street,St Leonards NSW 2065,2,2,1,Unit,Sold by Auction  on 23 Jan 2022,"$1,300,000"
https://www.ratemyagent.com.au/real-estate-agency/urban-land-housing-edmondson-park/property-listings/27-138-moore-street-liverpool-afuded,27/138 Moore Street,Liverpool NSW 2170,2,1,1,Apartment,Sold by Private Sale  on 23 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-st-marys-diamantidis-group/property-listings/4-perth-street-oxley-park-afwnxg,4 Perth Street,Oxley Park NSW 2760,3,1,5,House,Sold by Private Sale  on 23 Jan 2022,"$775,000"
https://www.ratemyagent.com.au/real-estate-agency/novak-properties/property-listings/4-6-richmond-avenue-dee-why-afx73d,4/6 Richmond Avenue,Dee Why NSW 2099,2,1,1,Apartment,Sold by Private Sale  on 23 Jan 2022,"$903,000"
https://www.ratemyagent.com.au/real-estate-agency/all-property-people/property-listings/19-12-king-st-campbelltown-afgmxk,19/12 King St,Campbelltown NSW 2560,2,2,1,Unit,Sold by Private Sale  on 23 Jan 2022,"$440,000"
https://www.ratemyagent.com.au/real-estate-agency/first-national-real-estate-westsyde/property-listings/15-65-stapleton-st-pendle-hill-aftapv,15/65 Stapleton St,Pendle Hill NSW 2145,2,1,1,Apartment,Sold by Private Sale  on 23 Jan 2022,"$465,000"
https://www.ratemyagent.com.au/real-estate-agency/agius-property-group/property-listings/32-katrina-street-seven-hills-afuf9h,32 Katrina Street,Seven Hills NSW 2147,4,2,2,House,Sold by Private Sale  on 23 Jan 2022,"$1,130,000"
https://www.ratemyagent.com.au/real-estate-agency/dib-chidiac/property-listings/58-18-edgewood-crescent-cabarita-afxehq,58/18 Edgewood Crescent,Cabarita NSW 2137,3,2,2,Apartment,Sold by Private Sale  on 23 Jan 2022,"$2,350,000"
https://www.ratemyagent.com.au/real-estate-agency/the-agency-sutherland-shire/property-listings/70a-pacific-street-caringbah-south-afsz61,70A Pacific Street,Caringbah South NSW 2229,4,3,2,Duplex Semi-detached,Sold by Private Sale  on 23 Jan 2022,"$1,915,000"
https://www.ratemyagent.com.au/real-estate-agency/belle-property-cronulla/property-listings/14-15-caronia-avenue-cronulla-afqwg1,14/15 Caronia Avenue,Cronulla NSW 2230,1,1,1,Unit,Sold by Private Sale  on 23 Jan 2022,"$680,000"
https://www.ratemyagent.com.au/real-estate-agency/harvie-group/property-listings/a1101-1-avon-rd-pymble-afu8mr,A11.01/1 Avon Rd,Pymble NSW 2073,3,2,2,Apartment,Sold by Private Sale  on 23 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/prestige-estate-agents/property-listings/2-44-australia-street-st-marys-afszkq,2/44 Australia Street,St Marys NSW 2760,3,2,2,Townhouse,Sold by Private Sale  on 23 Jan 2022,"$750,000"
https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-belmore/property-listings/10-john-marie-place-roselands-afxkaa,10 John Marie Place,Roselands NSW 2196,3,2,2,House,Sold by Auction  on 23 Jan 2022,"$1,180,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-macarthur-group-campbelltown/property-listings/52-heritage-way-glen-alpine-afynqu,52 Heritage Way,Glen Alpine NSW 2560,6,3,2,House,Sold by Private Sale  on 23 Jan 2022,"$1,450,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-caringbah/property-listings/3-31-banksia-road-caringbah-afw941,3/31 Banksia Road,Caringbah NSW 2229,2,2,1,Apartment,Sold by Private Sale  on 23 Jan 2022,"$735,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-liverpool/property-listings/1-whelan-ave-chipping-norton-afsfcl,1 Whelan Ave,Chipping Norton NSW 2170,3,1,2,House,Sold by Private Sale  on 23 Jan 2022,"$1,120,000"
https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-burwood/property-listings/25-135-139-croydon-avenue-croydon-park-aft5o3,25/135-139 Croydon Avenue,Croydon Park NSW 2133,2,1,1,Unit,Sold by Private Sale  on 23 Jan 2022,"$590,000"
https://www.ratemyagent.com.au/real-estate-agency/n-g-farah-malabar/property-listings/8-15-jauncey-pl-hillsdale-aftjub,8/15 Jauncey Pl,Hillsdale NSW 2036,2,1,1,Apartment,Sold by Private Sale  on 23 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-mascot/property-listings/1117-301-botany-road-zetland-afhldc,1117/301 Botany Road,Zetland NSW 2017,1,1,,Apartment,Sold by Private Sale  on 23 Jan 2022,"$657,000"
https://www.ratemyagent.com.au/real-estate-agency/ihome-property-group/property-listings/36-stave-place-kellyville-ridge-afvkxw,36 Stave Place,Kellyville Ridge NSW 2155,4,2,2,House,Sold by Private Sale  on 23 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/century-21-joseph-tan-real-estate/property-listings/44-duneba-drive-westleigh-afxj2u,44 Duneba Drive,Westleigh NSW 2120,3,2,1,House,Sold by Auction  on 23 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/sapphire-estate-agents-leppington/property-listings/17b-benham-road-minto-afvbtb,17B Benham Road,Minto NSW 2566,4,2,2,House,Sold by Private Sale  on 23 Jan 2022,"$980,000"
https://www.ratemyagent.com.au/real-estate-agency/nirvana-estate-agents/property-listings/4-4-metella-rd-toongabbie-afu9zf,4/4 Metella Rd,Toongabbie NSW 2146,2,1,1,Villa,Sold by Private Sale  on 23 Jan 2022,"$630,000"
https://www.ratemyagent.com.au/real-estate-agency/century-21-the-hills-district/property-listings/38-moses-way-winston-hills-afv2ur,38 Moses Way,Winston Hills NSW 2153,,,,Land,Sold by Private Sale  on 23 Jan 2022,"$1,350,000"
https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-colyton-st-clair/property-listings/21-36-great-western-hwy-colyton-aftyiq,21/36 Great Western Hwy,Colyton NSW 2760,3,2,2,Townhouse,Sold by Private Sale  on 23 Jan 2022,"$487,500"
https://www.ratemyagent.com.au/real-estate-agency/upstate/property-listings/3-11-holborn-ave-dee-why-afu28f,3/11 Holborn Ave,Dee Why NSW 2099,2,2,2,Unit,Sold by Auction  on 23 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-richmond/property-listings/24-carvossa-pl-bligh-park-afss7a,24 Carvossa Pl,Bligh Park NSW 2756,3,1,1,House,Sold by Private Sale  on 23 Jan 2022,"$785,000"
https://www.ratemyagent.com.au/real-estate-agency/kore-property-group/property-listings/27-gwydir-street-engadine-aftxe7,27 Gwydir Street,Engadine NSW 2233,3,1,1,House,Sold by Private Sale  on 23 Jan 2022,"$1,410,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-macarthur-group-ingleburn/property-listings/33-tea-tree-crescent-macquarie-fields-afw58r,33 Tea Tree Crescent,Macquarie Fields NSW 2564,3,1,1,House,Sold by Private Sale  on 23 Jan 2022,"$770,000"
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-crows-nest/property-listings/50-chiltern-road-willoughby-afyc17,50 Chiltern Road,Willoughby NSW 2068,3,2,1,House,Sold by Private Sale  on 23 Jan 2022,"$3,500,000"
https://www.ratemyagent.com.au/real-estate-agency/raine-horne-cabramatta/property-listings/56-currawong-street-green-valley-afujaq,56 Currawong Street,Green Valley NSW 2168,4,3,4,House,Sold by Private Sale  on 23 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ppd-real-estate/property-listings/3-47-51-chaleyer-street-rose-bay-afxi6k,3/47-51 Chaleyer Street,Rose Bay NSW 2029,2,2,1,Apartment,Sold by Auction  on 23 Jan 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/marando-real-estate-south-west/property-listings/25-the-avenue-canley-vale-afxd9n,25 The Avenue,Canley Vale NSW 2166,3,1,1,House,Sold by Private Sale  on 23 Jan 2022,"$1,155,000"
