Link,Address,Suburb,Beds,Baths,Carpark,Type,Sale Type,Price
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-inner-west/property-listings/46a-homer-st-earlwood-afr68y,46a Homer St,Earlwood NSW 2206,4,3,2,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/agency/property-listings/33-gardiner-avenue-banksia-afm7xa,33 Gardiner Avenue,Banksia NSW 2216,4,1,2,House,Sold by Private Sale  on 18 Nov 2021,"$1,625,000"
https://www.ratemyagent.com.au/real-estate-agency/lumby-hampson/property-listings/2-paulls-rd-south-maroota-afs745,2 Paulls Rd,South Maroota NSW 2756,4,2,4,House,Sold by Auction  on 18 Nov 2021,"$1,600,000"
https://www.ratemyagent.com.au/real-estate-agent/will-steinhauer-ig199/sales/overview,6 Park St,Rozelle NSW 2039,2,1,,House,Sold by Private Sale  on 18 Nov 2021,"$1,760,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-tng-glenwood/property-listings/37-milparinka-avenue-glenwood-afq21f,37 Milparinka Avenue,Glenwood NSW 2768,3,1,1,House,Sold by Auction  on 18 Nov 2021,"$1,195,000"
https://www.ratemyagent.com.au/real-estate-agent/buymyplace-ib566/sales/overview,20 Tamora Street,Rosemeadow NSW 2560,4,2,5,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/cunninghams-balgowlah/property-listings/2-woodland-street-balgowlah-heights-afqnaa,2 Woodland Street,Balgowlah Heights NSW 2093,5,4,2,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/dijones-neutral-bay/property-listings/3-little-young-street-cremorne-afq1oc,3 Little Young Street,Cremorne NSW 2090,4,3,3,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agent/arthur-kollias-er423/sales/overview,67 Newington Road,Marrickville NSW 2204,4,2,3,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/fox-wood/property-listings/23-roberts-street-jannali-afr8b7,23 Roberts Street,Jannali NSW 2226,5,2,2,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/dijones-wahroonga/property-listings/2-wahroonga-ave-wahroonga-afsufz,2 Wahroonga Ave,Wahroonga NSW 2076,7,6,2,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-unlimited-north-bondi/property-listings/4-cox-avenue-bondi-beach-afpzzi,4 Cox Avenue,Bondi Beach NSW 2026,3,1,1,House,Sold by Private Sale  on 18 Nov 2021,"$3,900,000"
https://www.ratemyagent.com.au/real-estate-agency/pilcher-residential/property-listings/34-alfred-st-annandale-aftlj1,34 Alfred St,Annandale NSW 2038,2,1,1,House,Sold by Private Sale  on 18 Nov 2021,"$1,800,000"
https://www.ratemyagent.com.au/real-estate-agency/harcourts-unlimited/property-listings/64-lilydale-dr-woodcroft-afqqem,64 Lilydale Dr,Woodcroft NSW 2767,4,2,1,House,Sold by Private Sale  on 18 Nov 2021,"$1,035,000"
https://www.ratemyagent.com.au/real-estate-agency/wayman-real-estate/property-listings/63-roland-avenue-wahroonga-afprer,63 Roland Avenue,Wahroonga NSW 2076,5,3,7,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/laingsimmons-bella-vista-glenwood/property-listings/96-forman-avenue-glenwood-afqp5t,96 Forman Avenue,Glenwood NSW 2768,4,2,4,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/clarke-humel-property/property-listings/15-brighton-street-balgowlah-afph3t,15 Brighton Street,Balgowlah NSW 2093,4,2,2,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-st-george/property-listings/7-townson-street-blakehurst-afu5t1,7 Townson Street,Blakehurst NSW 2221,3,2,2,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/jim-aitken-partners-jordan-springs/property-listings/18-fleet-avenue-jordan-springs-afr5ud,18 Fleet Avenue,Jordan Springs NSW 2747,4,2,4,House,Sold by Private Sale  on 18 Nov 2021,"$950,888"
https://www.ratemyagent.com.au/real-estate-agency/lumby-hampson/property-listings/280-galston-road-galston-afoy08,280 Galston Road,Galston NSW 2159,7,5,4,House,Sold by Private Sale  on 18 Nov 2021,"$2,800,000"
https://www.ratemyagent.com.au/real-estate-agent/buymyplace-ib566/sales/overview,40 Hacking Drive,Narellan Vale NSW 2567,4,2,2,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/liberty-property-services/property-listings/46-cliff-avenue-hazelbrook-afkv02,46 Cliff Avenue,Hazelbrook NSW 2779,5,3,3,House,Sold by Private Sale  on 18 Nov 2021,"$1,110,000"
https://www.ratemyagent.com.au/real-estate-agency/ausrealty-riverwood/property-listings/20-rainbow-parade-peakhurst-heights-afpuz9,20 Rainbow Parade,Peakhurst Heights NSW 2210,3,2,2,House,Sold by Private Sale  on 18 Nov 2021,"$1,510,000"
https://www.ratemyagent.com.au/real-estate-agency/laing-simmons-double-bay/property-listings/58-bellevue-road-bellevue-hill-afrcpc,58 Bellevue Road,Bellevue Hill NSW 2023,4,3,2,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/cumberland-realty/property-listings/34-norman-street-merrylands-afsavr,34 Norman Street,Merrylands NSW 2160,5,1,2,House,Sold by Auction  on 18 Nov 2021,"$1,601,000"
https://www.ratemyagent.com.au/real-estate-agency/harcourts-your-place-st-marys-mount-druitt/property-listings/31-southee-circuit-oakhurst-afqelw,31 Southee Circuit,Oakhurst NSW 2761,3,1,,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-paddington-nsw/property-listings/68-ormond-street-paddington-afsg2j,68 Ormond Street,Paddington NSW 2021,3,2,,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-double-bay/property-listings/54-nancy-street-north-bondi-afrc1e,54 Nancy Street,North Bondi NSW 2026,4,3,1,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/real-equity-estate-agents/property-listings/115-ardennes-avenue-edmondson-park-afrfi1,115 Ardennes Avenue,Edmondson Park NSW 2174,5,3,2,House,Sold by Private Sale  on 18 Nov 2021,"$1,255,000"
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-st-ives/property-listings/2-greenvalley-avenue-st-ives-afs6yd,2 Greenvalley Avenue,St Ives NSW 2075,4,2,2,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/cunninghams-balgowlah/property-listings/72-curban-street-balgowlah-heights-afm53s,72 Curban Street,Balgowlah Heights NSW 2093,5,4,1,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-newport/property-listings/5-jedda-pl-mona-vale-afsy2z,5 Jedda Pl,Mona Vale NSW 2103,5,3,3,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/oxbridge-qld/property-listings/354-commercial-road-vineyard-afdvkp,354 Commercial Road,Vineyard NSW 2765,3,2,2,House,Sold by Private Sale  on 18 Nov 2021,"$1,045,200"
https://www.ratemyagent.com.au/real-estate-agency/cbre-residential-agency/property-listings/17-artarmon-rd-willoughby-afoerq,17 Artarmon Rd,Willoughby NSW 2068,4,4,1,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/de-brennan-property/property-listings/55-bond-st-mosman-afr7t9,55 Bond St,Mosman NSW 2088,4,2,1,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/jim-aitken-partners-glenmore-park/property-listings/2-lehmann-avenue-glenmore-park-afpgmn,2 Lehmann Avenue,Glenmore Park NSW 2745,3,1,1,House,Sold by Private Sale  on 18 Nov 2021,"$825,000"
https://www.ratemyagent.com.au/real-estate-agency/chapman-real-estate-katoomba/property-listings/40-third-ave-katoomba-afr93g,40 Third Ave,Katoomba NSW 2780,3,1,2,House,Sold by Private Sale  on 18 Nov 2021,"$731,888"
https://www.ratemyagent.com.au/real-estate-agency/kore-property-group/property-listings/40-corinth-road-heathcote-afs2tt,40 Corinth Road,Heathcote NSW 2233,5,3,2,House,Sold by Auction  on 18 Nov 2021,"$1,715,000"
https://www.ratemyagent.com.au/real-estate-agency/belle-property-lane-cove/property-listings/30-kallaroo-rd-riverview-afr4qq,30 Kallaroo Rd,Riverview NSW 2066,4,3,2,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/capital-group-real-estate/property-listings/16-glenn-avenue-northmead-afqzkc,16 Glenn Avenue,Northmead NSW 2152,5,3,2,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/sweetnams-real-estate/property-listings/139-willandra-road-cromer-afssk3,139 Willandra Road,Cromer NSW 2099,3,1,2,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-north-richmond/property-listings/6-107-bells-line-of-road-north-richmond-afqhop,6/107 Bells Line of Road,North Richmond NSW 2754,2,1,,House,Sold by Private Sale  on 18 Nov 2021,"$525,000"
https://www.ratemyagent.com.au/real-estate-agency/tracy-yap-realty-epping/property-listings/18-darvall-rd-eastwood-afdwxs,18 Darvall Rd,Eastwood NSW 2122,5,4,2,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/cobden-hayson-balmain/property-listings/27-cambridge-st-rozelle-afqocv,27 Cambridge St,Rozelle NSW 2039,3,2,,House,Sold by Auction  on 18 Nov 2021,"$2,180,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-elizabeth-bay/property-listings/88-victoria-street-potts-point-afqjg6,88 Victoria Street,Potts Point NSW 2011,4,1,2,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ppd-real-estate/property-listings/145-darley-road-randwick-afrrt1,145 Darley Road,Randwick NSW 2031,3,3,2,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-north-richmond/property-listings/29-pamela-crescent-bowen-mountain-afr9z0,29 Pamela Crescent,Bowen Mountain NSW 2753,4,2,2,House,Sold by Private Sale  on 18 Nov 2021,"$1,150,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-epping-nsw/property-listings/72-ryedale-road-denistone-afoo73,72 Ryedale Road,Denistone NSW 2114,6,4,2,House,Sold by Auction  on 18 Nov 2021,"$2,790,000"
https://www.ratemyagent.com.au/real-estate-agency/space-real-estate-narellan/property-listings/23-chelsea-court-harrington-park-afpvqa,23 Chelsea Court,Harrington Park NSW 2567,4,2,2,House,Sold by Private Sale  on 18 Nov 2021,"$1,401,000"
https://www.ratemyagent.com.au/real-estate-agency/harris-tripp/property-listings/9-pigott-street-dulwich-hill-afqtvk,9 Pigott Street,Dulwich Hill NSW 2203,5,2,2,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-erskineville/property-listings/20-swanson-street-erskineville-afrbdc,20 Swanson Street,Erskineville NSW 2043,3,2,1,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/harbourline-real-estate/property-listings/14-matthews-avenue-lane-cove-afr8n9,14 Matthews Avenue,Lane Cove NSW 2066,3,1,1,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/cobden-hayson-balmain/property-listings/24-clayton-st-balmain-afr7il,24 Clayton St,Balmain NSW 2041,3,1,,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/property-central-penrith/property-listings/6-empire-circuit-penrith-afr0f7,6 Empire Circuit,Penrith NSW 2750,5,2,2,House,Sold by Private Sale  on 18 Nov 2021,"$1,004,888"
https://www.ratemyagent.com.au/real-estate-agency/day-hodgson-real-estate/property-listings/385-princes-hwy-sydenham-afrvq8,385 Princes Hwy,Sydenham NSW 2044,2,1,1,House,Sold by Auction  on 18 Nov 2021,"$1,103,441"
https://www.ratemyagent.com.au/real-estate-agency/starr-partners-minchinbury/property-listings/22-alicante-street-minchinbury-afqv32,22 Alicante Street,Minchinbury NSW 2770,4,1,3,House,Sold by Private Sale  on 18 Nov 2021,"$971,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-katoomba/property-listings/65-railway-parade-bullaburra-afqe6e,65 Railway Parade,Bullaburra NSW 2784,2,1,1,House,Sold by Private Sale  on 18 Nov 2021,"$545,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-macarthur-group-campbelltown/property-listings/20-kent-st-minto-afs1l1,20 Kent St,Minto NSW 2566,2,1,,House,Sold by Private Sale  on 18 Nov 2021,"$1,156,500"
https://www.ratemyagent.com.au/real-estate-agency/riverbank-real-estate/property-listings/35-winnima-circuit-pemulwuy-afroa2,35 Winnima Circuit,Pemulwuy NSW 2145,4,2,1,House,Sold by Private Sale  on 18 Nov 2021,"$1,185,000"
https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-schofields/property-listings/36-tallulah-parade-riverstone-afq3kk,36 Tallulah Parade,Riverstone NSW 2765,4,2,2,House,Sold by Private Sale  on 18 Nov 2021,"$1,100,000"
https://www.ratemyagent.com.au/real-estate-agency/realty-nsw/property-listings/65-wilson-way-blaxland-afe85h,65 Wilson Way,Blaxland NSW 2774,4,3,4,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/richardson-wrench-rooty-hill/property-listings/40-lucena-crescent-lethbridge-park-afqvgc,40 Lucena Crescent,Lethbridge Park NSW 2770,3,1,3,House,Sold by Private Sale  on 18 Nov 2021,"$680,000"
https://www.ratemyagent.com.au/real-estate-agency/richardson-wrench-st-clair-erskine-park/property-listings/6-martin-grove-colyton-afqfbw,6 Martin Grove,Colyton NSW 2760,5,1,,House,Sold by Private Sale  on 18 Nov 2021,"$790,000"
https://www.ratemyagent.com.au/real-estate-agency/belle-property-lane-cove/property-listings/95-william-edward-street-longueville-afsmo7,95 William Edward Street,Longueville NSW 2066,5,4,2,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/richardson-wrench-rooty-hill/property-listings/11-tapiola-avenue-hebersham-afnvlv,11 Tapiola Avenue,Hebersham NSW 2770,4,1,1,House,Sold by Private Sale  on 18 Nov 2021,"$725,000"
https://www.ratemyagent.com.au/real-estate-agency/dib-chidiac/property-listings/72-llewellyn-street-rhodes-afqc9d,72 Llewellyn Street,Rhodes NSW 2138,4,3,2,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/raine-horne-double-bay/property-listings/1-thompson-st-tamarama-afr6rw,1 Thompson St,Tamarama NSW 2026,3,1,2,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ppd-real-estate/property-listings/8-windsor-st-paddington-afrwjv,8 Windsor St,Paddington NSW 2021,2,2,,House,Sold by Auction  on 18 Nov 2021,"$3,530,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-quakers-hill-the-tesolin-group/property-listings/7-tucson-grove-stanhope-gardens-afpyrd,7 Tucson Grove,Stanhope Gardens NSW 2768,3,2,1,House,Sold by Private Sale  on 18 Nov 2021,"$1,025,000"
https://www.ratemyagent.com.au/real-estate-agency/prdnationwide-harvey-oatley/property-listings/1a-hawk-street-penshurst-afr64c,1A Hawk Street,Penshurst NSW 2222,3,2,4,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ppd-real-estate/property-listings/34-ruthven-st-bondi-junction-afrt6w,34 Ruthven St,Bondi Junction NSW 2022,3,1,1,House,Sold by Auction  on 18 Nov 2021,"$2,910,000"
https://www.ratemyagent.com.au/real-estate-agency/green-real-estate-agency-west-ryde/property-listings/107-cobham-avenue-melrose-park-afpxtl,107 Cobham Avenue,Melrose Park NSW 2114,3,2,1,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/raine-horne-potts-point-elizabeth-bay/property-listings/123-3-yarranabbe-road-darling-point-afo7p0,"1,2&3/3 Yarranabbe Road",Darling Point NSW 2027,7,6,,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/waratah-estate-agents-blacktown/property-listings/20-baldwin-street-marsden-park-afr7nj,20 Baldwin Street,Marsden Park NSW 2765,4,2,2,House,Sold by Private Sale  on 18 Nov 2021,"$1,137,000"
https://www.ratemyagent.com.au/real-estate-agency/stone-real-estate-lindfield/property-listings/50-chelmsford-avenue-lindfield-afqjbe,50 Chelmsford Avenue,Lindfield NSW 2070,6,4,2,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-hunters-hill/property-listings/10-donnelly-street-putney-afr2ed,10 Donnelly Street,Putney NSW 2112,4,2,2,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-granville/property-listings/22-clyde-st-guildford-afr7ds,22 Clyde St,Guildford NSW 2161,3,2,2,House,Sold by Auction  on 18 Nov 2021,"$802,000"
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-stanhope-gardens/property-listings/19-greendale-terrace-quakers-hill-afrgvg,19 Greendale Terrace,Quakers Hill NSW 2763,4,2,1,House,Sold by Private Sale  on 18 Nov 2021,"$1,100,000"
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-epping/property-listings/3-walsh-street-eastwood-afqudp,3 Walsh Street,Eastwood NSW 2122,5,4,2,House,Sold by Auction  on 18 Nov 2021,"$4,225,000"
https://www.ratemyagent.com.au/real-estate-agency/ballard-property/property-listings/16-nix-ave-malabar-afqw00,16 Nix Ave,Malabar NSW 2036,6,3,2,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/linkers-real-estate/property-listings/partridge-street-bradbury-afjqrv,Partridge Street,Bradbury NSW 2560,6,3,2,House,Sold by Private Sale  on 18 Nov 2021,"$940,000"
https://www.ratemyagent.com.au/real-estate-agency/demians-estate-agents/property-listings/21-boniwell-road-moorebank-afse2n,21 Boniwell Road,Moorebank NSW 2170,3,2,2,House,Sold by Private Sale  on 18 Nov 2021,"$1,200,000"
https://www.ratemyagent.com.au/real-estate-agency/sky-property-blacktown-blacktown/property-listings/9-bridport-cl-west-hoxton-afei1j,9 Bridport Cl,West Hoxton NSW 2171,5,2,2,House,Sold by Private Sale  on 18 Nov 2021,"$859,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-earlwood/property-listings/23-macquarie-road-earlwood-afrw29,23 Macquarie Road,Earlwood NSW 2206,3,1,2,House,Sold by Auction  on 18 Nov 2021,"$3,100,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-epping-nsw/property-listings/10-lomax-st-epping-afr851,10 Lomax St,Epping NSW 2121,4,2,2,House,Sold by Auction  on 18 Nov 2021,"$2,858,000"
https://www.ratemyagent.com.au/real-estate-agency/prestige-property-group-realty/property-listings/111a-gungah-bay-road-oatley-afpvtm,111A Gungah Bay Road,Oatley NSW 2223,5,4,2,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/romicmoore-property/property-listings/cowpasture-rd-carnes-hill-aftky3,Cowpasture Rd,Carnes Hill NSW 2171,8,4,4,House,Sold by Private Sale  on 18 Nov 2021,"$7,900,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-caringbah/property-listings/11-pacific-street-caringbah-south-afsowg,11 Pacific Street,Caringbah South NSW 2229,3,1,1,House,Sold by Private Sale  on 18 Nov 2021,"$2,420,000"
https://www.ratemyagent.com.au/real-estate-agency/cobden-hayson-annandale/property-listings/16-hospital-road-concord-west-afqv88,16 Hospital Road,Concord West NSW 2138,3,2,3,House,Sold by Auction  on 18 Nov 2021,"$2,500,000"
https://www.ratemyagent.com.au/real-estate-agency/highland-double-bay/property-listings/13a-wills-road-woolooware-aftkv8,13A Wills Road,Woolooware NSW 2230,3,2,2,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-epping/property-listings/56-chelmsford-avenue-epping-afnvm0,56 Chelmsford Avenue,Epping NSW 2121,4,2,1,House,Sold by Auction  on 18 Nov 2021,"$2,400,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-cherrybrook-thornleigh-west-pennant-hills/property-listings/19-carbeen-rd-westleigh-aftlzd,19 Carbeen Rd,Westleigh NSW 2120,4,3,2,House,Sold by Private Sale  on 18 Nov 2021,"$2,300,000"
https://www.ratemyagent.com.au/real-estate-agency/elders-wallacia/property-listings/85-second-street-warragamba-afqvya,85 Second Street,Warragamba NSW 2752,3,1,1,House,Sold by Private Sale  on 18 Nov 2021,"$730,100"
https://www.ratemyagent.com.au/real-estate-agency/belle-property-frenchs-forest/property-listings/48-jindabyne-street-frenchs-forest-afs5ph,48 Jindabyne Street,Frenchs Forest NSW 2086,3,2,2,House,Sold by Auction  on 18 Nov 2021,"$2,450,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-erskineville/property-listings/18-belmore-street-enmore-aftb6g,18 Belmore Street,Enmore NSW 2042,3,1,1,House,Sold by Private Sale  on 18 Nov 2021,"$2,125,000"
https://www.ratemyagent.com.au/real-estate-agency/stone-real-estate-manly/property-listings/303-sydney-road-balgowlah-afulvs,303 Sydney Road,Balgowlah NSW 2093,3,1,1,House,Sold by Private Sale  on 18 Nov 2021,"$3,450,000"
https://www.ratemyagent.com.au/real-estate-agency/breakfast-point-realty/property-listings/89-peninsula-drive-breakfast-point-afsj4j,89 Peninsula Drive,Breakfast Point NSW 2137,5,4,2,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-annandale/property-listings/195-nelson-street-annandale-afrumh,195 Nelson Street,Annandale NSW 2038,2,1,2,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-nepean-group-glenmore-park/property-listings/25-lyn-circuit-jamisontown-afry4z,25 Lyn Circuit,Jamisontown NSW 2750,3,1,1,House,Sold by Auction  on 18 Nov 2021,"$837,500"
https://www.ratemyagent.com.au/real-estate-agency/chapman-real-estate-springwood/property-listings/25-kalinda-rd-bullaburra-aftrn8,25 Kalinda Rd,Bullaburra NSW 2784,2,2,,House,Sold by Private Sale  on 18 Nov 2021,"$750,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-sutherland-shire/property-listings/3-pyree-street-bangor-afsdfc,3 Pyree Street,Bangor NSW 2234,3,1,2,House,Sold by Auction  on 18 Nov 2021,"$1,375,000"
https://www.ratemyagent.com.au/real-estate-agency/belle-property-lane-cove/property-listings/37-sofala-avenue-riverview-afrbgn,37 Sofala Avenue,Riverview NSW 2066,5,2,2,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/atlas-by-lj-hooker-lower-north-shore/property-listings/31-fairfax-road-mosman-afnbwo,31 Fairfax Road,Mosman NSW 2088,4,4,2,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/doyle-spillane/property-listings/18a-surrey-ave-collaroy-afq8vi,18A Surrey Ave,Collaroy NSW 2097,3,2,2,House,Sold by Private Sale  on 18 Nov 2021,"$2,085,000"
https://www.ratemyagent.com.au/real-estate-agency/ppd-real-estate/property-listings/68-chesterfield-parade-bronte-afsy44,68 Chesterfield Parade,Bronte NSW 2024,5,2,2,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/belle-property-dee-why/property-listings/158-toronto-ave-cromer-afqyxo,158 Toronto Ave,Cromer NSW 2099,4,2,2,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/century-21-seven-hills/property-listings/79-vardys-road-lalor-park-afqqtn,79 Vardys Road,Lalor Park NSW 2147,4,2,2,House,Sold by Private Sale  on 18 Nov 2021,"$950,000"
https://www.ratemyagent.com.au/real-estate-agency/clarke-humel-property/property-listings/96-abbott-road-north-curl-curl-afs30l,96 Abbott Road,North Curl Curl NSW 2099,4,2,2,House,Sold by Auction  on 18 Nov 2021,"$3,100,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-earlwood/property-listings/34-flers-avenue-earlwood-afta8b,34 Flers Avenue,Earlwood NSW 2206,3,1,1,House,Sold by Private Sale  on 18 Nov 2021,"$2,720,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-epping-nsw/property-listings/10-hunts-ave-eastwood-afr8qr,10 Hunts Ave,Eastwood NSW 2122,4,3,2,House,Sold by Auction  on 18 Nov 2021,"$3,060,000"
https://www.ratemyagent.com.au/real-estate-agency/manor-real-estate-castle-hill/property-listings/11-chessington-terrace-beaumont-hills-afr7pu,11 Chessington Terrace,Beaumont Hills NSW 2155,5,3,2,House,Sold by Private Sale  on 18 Nov 2021,"$1,810,000"
https://www.ratemyagent.com.au/real-estate-agency/raine-horne-forestville-frenchs-forest/property-listings/28-darley-street-forestville-afs2do,28 Darley Street,Forestville NSW 2087,4,2,2,House,Sold by Auction  on 18 Nov 2021,"$2,905,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-carlingford/property-listings/4-milton-street-carlingford-afrbhm,4 Milton Street,Carlingford NSW 2118,4,2,2,House,Sold by Auction  on 18 Nov 2021,"$2,257,500"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-carlingford/property-listings/4-milton-street-carlingford-afrbhm,4 Milton Street,Carlingford NSW 2118,4,2,2,House,Sold by Auction  on 18 Nov 2021,"$2,257,500"
https://www.ratemyagent.com.au/real-estate-agency/saliba-estate-agents/property-listings/38-nicholson-avenue-thornleigh-afsriw,38 Nicholson Avenue,Thornleigh NSW 2120,4,2,2,House,Sold by Auction  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-epping-nsw/property-listings/37-downing-street-epping-afqv9b,37 Downing Street,Epping NSW 2121,2,1,2,House,Sold by Auction  on 18 Nov 2021,"$2,390,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-mount-druitt/property-listings/237-carlisle-ave-hebersham-afo5v0,237 Carlisle Ave,Hebersham NSW 2770,5,2,1,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/highland-sutherland/property-listings/1-gilmore-avenue-kirrawee-aftsq8,1 Gilmore Avenue,Kirrawee NSW 2232,3,2,2,House,Sold by Private Sale  on 18 Nov 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/belle-property-annandale/property-listings/270-young-st-annandale-afsp2t,270 Young St,Annandale NSW 2038,3,2,1,House,Sold by Auction  on 18 Nov 2021,Price unavailable
